author id,created_at,tweet_id,tweet,entities,like_count,quote_count,retweet_count
author id,created_at,tweet_id,tweet,entities,like_count,quote_count,retweet_count
819442707500150784,2021-05-30 20:28:43+00:00,1399100483088830470,"RT @CLIC_CTSA: Fully vaccinated older adults are 94% less likely to be hospitalized with #COVID19 than older adults who are unvaccinated, a…","{'annotations': [{'start': 90, 'end': 96, 'probability': 0.9729, 'type': 'Other', 'normalized_text': 'COVID19'}], 'mentions': [{'start': 3, 'end': 13, 'username': 'CLIC_CTSA', 'id': '980792032020058112'}], 'hashtags': [{'start': 89, 'end': 97, 'tag': 'COVID19'}]}",0,0,1
909108517889507329,2021-05-30 19:01:19+00:00,1399078488322318337,"Join us for an IISIG Webinar on June 4th! 
Neuropsychological Consequences of Covid-19
WITH GUEST SPEAKER, PROFESSOR BARBARA WILSON!
Learn about the type of problems most likely to be referred to a neuropsychologist following Covid-19 
#ACRM #Rehab
https://t.co/XaXmC2dsFF https://t.co/4kS4VvvIi9","{'annotations': [{'start': 15, 'end': 19, 'probability': 0.5382, 'type': 'Other', 'normalized_text': 'IISIG'}, {'start': 78, 'end': 85, 'probability': 0.9797, 'type': 'Other', 'normalized_text': 'Covid-19'}, {'start': 117, 'end': 130, 'probability': 0.4293, 'type': 'Other', 'normalized_text': 'BARBARA WILSON'}, {'start': 226, 'end': 233, 'probability': 0.9836, 'type': 'Other', 'normalized_text': 'Covid-19'}, {'start': 237, 'end': 240, 'probability': 0.8261, 'type': 'Other', 'normalized_text': 'ACRM'}], 'urls': [{'start': 249, 'end': 272, 'url': 'https://t.co/XaXmC2dsFF', 'expanded_url': 'https://acrm.org/webinar04Jun', 'display_url': 'acrm.org/webinar04Jun'}, {'start': 273, 'end': 296, 'url': 'https://t.co/4kS4VvvIi9', 'expanded_url': 'https://twitter.com/ACRMCareerDev/status/1399078488322318337/photo/1', 'display_url': 'pic.twitter.com/4kS4VvvIi9', 'media_key': '3_1399078476330713092'}], 'hashtags': [{'start': 236, 'end': 241, 'tag': 'ACRM'}, {'start': 242, 'end': 248, 'tag': 'Rehab'}]}",0,0,0
145703465,2021-05-30 18:04:32+00:00,1399064196751503361,"RT @ACRMBrainInjur1: Join us for an IISIG Webinar on June 4th! 
Neuropsychological Consequences of Covid-19
WITH GUEST SPEAKER, PROFESSOR B…","{'annotations': [{'start': 36, 'end': 40, 'probability': 0.5259, 'type': 'Other', 'normalized_text': 'IISIG'}, {'start': 99, 'end': 106, 'probability': 0.9696, 'type': 'Other', 'normalized_text': 'Covid-19'}], 'mentions': [{'start': 3, 'end': 19, 'username': 'ACRMBrainInjur1', 'id': '1013209192457334784'}]}",0,0,1
1013209192457334784,2021-05-30 18:01:27+00:00,1399063421216251907,"Join us for an IISIG Webinar on June 4th! 
Neuropsychological Consequences of Covid-19
WITH GUEST SPEAKER, PROFESSOR BARBARA WILSON!
Learn about the type of problems most likely to be referred to a neuropsychologist following Covid-19 
#ACRM #Rehab
https://t.co/aOvDTfpeQd https://t.co/TQge8Peaeu","{'annotations': [{'start': 15, 'end': 19, 'probability': 0.5382, 'type': 'Other', 'normalized_text': 'IISIG'}, {'start': 78, 'end': 85, 'probability': 0.9797, 'type': 'Other', 'normalized_text': 'Covid-19'}, {'start': 117, 'end': 130, 'probability': 0.4293, 'type': 'Other', 'normalized_text': 'BARBARA WILSON'}, {'start': 226, 'end': 233, 'probability': 0.9836, 'type': 'Other', 'normalized_text': 'Covid-19'}, {'start': 237, 'end': 240, 'probability': 0.8261, 'type': 'Other', 'normalized_text': 'ACRM'}], 'urls': [{'start': 249, 'end': 272, 'url': 'https://t.co/aOvDTfpeQd', 'expanded_url': 'https://acrm.org/webinar04Jun', 'display_url': 'acrm.org/webinar04Jun'}, {'start': 273, 'end': 296, 'url': 'https://t.co/TQge8Peaeu', 'expanded_url': 'https://twitter.com/ACRMBrainInjur1/status/1399063421216251907/photo/1', 'display_url': 'pic.twitter.com/TQge8Peaeu', 'media_key': '3_1399063409468002308'}], 'hashtags': [{'start': 236, 'end': 241, 'tag': 'ACRM'}, {'start': 242, 'end': 248, 'tag': 'Rehab'}]}",2,0,1
1308186552435191808,2021-05-30 15:15:04+00:00,1399021549575868417,"#Volunteering and well-being has suffered during the pandemic:
🌏 
""Those who stopped volunteering were far more likely to say that they felt lonely at least some of the time than those who continued volunteering.""
@VolunteeringAus #Lovols
🌍 
https://t.co/71MMURZpPY https://t.co/jTQ8P2QHnD","{'annotations': [{'start': 232, 'end': 237, 'probability': 0.4175, 'type': 'Other', 'normalized_text': 'Lovols'}], 'urls': [{'start': 242, 'end': 265, 'url': 'https://t.co/71MMURZpPY', 'expanded_url': 'https://bit.ly/3f71DJU', 'display_url': 'bit.ly/3f71DJU'}, {'start': 266, 'end': 289, 'url': 'https://t.co/jTQ8P2QHnD', 'expanded_url': 'https://twitter.com/EngageLovols/status/1399021549575868417/photo/1', 'display_url': 'pic.twitter.com/jTQ8P2QHnD', 'media_key': '3_1399021545654206470'}], 'mentions': [{'start': 214, 'end': 230, 'username': 'VolunteeringAus', 'id': '1117878702'}], 'hashtags': [{'start': 0, 'end': 13, 'tag': 'Volunteering'}, {'start': 231, 'end': 238, 'tag': 'Lovols'}]}",1,0,2
272005814,2021-05-30 14:15:06+00:00,1399006458860216322,"Need for annual #COVID19 shots may hinge on how many get vaccinated now, Fauci says
In new interviews, #Fauci discusses the future of #COVID19vaccines https://t.co/nPCfGr28oH https://t.co/mryjvVHwsb","{'annotations': [{'start': 17, 'end': 23, 'probability': 0.9743, 'type': 'Other', 'normalized_text': 'COVID19'}, {'start': 73, 'end': 77, 'probability': 0.9385, 'type': 'Person', 'normalized_text': 'Fauci'}, {'start': 104, 'end': 108, 'probability': 0.9337, 'type': 'Person', 'normalized_text': 'Fauci'}, {'start': 135, 'end': 149, 'probability': 0.9672, 'type': 'Other', 'normalized_text': 'COVID19vaccines'}], 'urls': [{'start': 151, 'end': 174, 'url': 'https://t.co/nPCfGr28oH', 'expanded_url': 'https://bit.ly/3ufXyYu', 'display_url': 'bit.ly/3ufXyYu'}, {'start': 175, 'end': 198, 'url': 'https://t.co/mryjvVHwsb', 'expanded_url': 'https://twitter.com/BenjaminHCCarr/status/1399006458860216322/photo/1', 'display_url': 'pic.twitter.com/mryjvVHwsb', 'media_key': '3_1399006455626358784'}], 'hashtags': [{'start': 16, 'end': 24, 'tag': 'COVID19'}, {'start': 103, 'end': 109, 'tag': 'Fauci'}, {'start': 134, 'end': 150, 'tag': 'COVID19vaccines'}]}",1,0,0
322801239,2021-05-30 12:00:00+00:00,1398972460922556416,"When it comes to #vaccines in general, our poll revealed that most adults age 50+ have positive views. Further, adults age 65+ and those with a bachelor’s degree or higher are more likely to hold positive views than their counterparts. Learn more: https://t.co/cllGFq3oWq https://t.co/hjtAhjNI8Y","{'urls': [{'start': 248, 'end': 271, 'url': 'https://t.co/cllGFq3oWq', 'expanded_url': 'http://spr.ly/6016yGeUy', 'display_url': 'spr.ly/6016yGeUy'}, {'start': 272, 'end': 295, 'url': 'https://t.co/hjtAhjNI8Y', 'expanded_url': 'https://twitter.com/AARPresearch/status/1398972460922556416/photo/1', 'display_url': 'pic.twitter.com/hjtAhjNI8Y', 'media_key': '3_1398972459794243588'}], 'hashtags': [{'start': 17, 'end': 26, 'tag': 'vaccines'}]}",1,0,0
987742428,2021-05-30 11:22:48+00:00,1398963096677462018,"RT @trevortombe: Dose projections are informative, but effective protection is lower than the share with a shot. One dose is less effective…","{'mentions': [{'start': 3, 'end': 15, 'username': 'trevortombe', 'id': '23670746'}]}",0,0,3
50959751,2021-05-30 10:15:03+00:00,1398946046923976704,"Healthcare workers are three times more likely to become infected with #Covid19 compared to the general population, says research from @dundeeuni. However, once infected, they are very unlikely to contract the disease a second time in the following months.
https://t.co/znI4aCLbqK https://t.co/vIBZG5bcOQ","{'annotations': [{'start': 72, 'end': 78, 'probability': 0.9673, 'type': 'Other', 'normalized_text': 'Covid19'}], 'urls': [{'start': 257, 'end': 280, 'url': 'https://t.co/znI4aCLbqK', 'expanded_url': 'https://healthcare-in-europe.com/en/news/covid-19-hospital-staff-many-infections-but-few-re-infections.html', 'display_url': 'healthcare-in-europe.com/en/news/covid-…'}, {'start': 281, 'end': 304, 'url': 'https://t.co/vIBZG5bcOQ', 'expanded_url': 'https://twitter.com/EuropHospital/status/1398946046923976704/photo/1', 'display_url': 'pic.twitter.com/vIBZG5bcOQ', 'media_key': '3_1398946045883727873'}], 'mentions': [{'start': 135, 'end': 145, 'username': 'dundeeuni', 'id': '34934712'}], 'hashtags': [{'start': 71, 'end': 79, 'tag': 'Covid19'}]}",1,0,0
