author id,created_at,tweet_id,tweet,entities,like_count,quote_count,retweet_count
author id,created_at,tweet_id,tweet,entities,like_count,quote_count,retweet_count
1298616298918891520,2022-05-30 15:45:41+00:00,1531300826496569344,"What about some behavioral outcomes of science skepticism? PSYDISC, measured 6-8 months prior, predicts COVID-19 vaccination status. Those with higher PSYDISC were less likely to be fully vaccinated. (5/6) https://t.co/FgYh0rDkqd","{'annotations': [{'start': 59, 'end': 65, 'probability': 0.515, 'type': 'Organization', 'normalized_text': 'PSYDISC'}, {'start': 104, 'end': 123, 'probability': 0.8815, 'type': 'Other', 'normalized_text': 'COVID-19 vaccination'}, {'start': 151, 'end': 157, 'probability': 0.7506, 'type': 'Organization', 'normalized_text': 'PSYDISC'}], 'urls': [{'start': 206, 'end': 229, 'url': 'https://t.co/FgYh0rDkqd', 'expanded_url': 'https://twitter.com/BVeckalov/status/1531300826496569344/photo/1', 'display_url': 'pic.twitter.com/FgYh0rDkqd', 'media_key': '3_1531298017965490177'}]}",0,0,0
900906708482052096,2022-05-30 04:17:06+00:00,1531127535894945793,"@PioneerPress The latest data indicates that the unvaccinated are significantly less likely to catch Covid. If they were worried about spreading Covid and they were following the science, the unvaccinated would be the only people they’d let across the boarder. https://t.co/xEvrdenFco","{'mentions': [{'start': 0, 'end': 13, 'username': 'PioneerPress', 'id': '15926431'}], 'annotations': [{'start': 101, 'end': 105, 'probability': 0.9766, 'type': 'Other', 'normalized_text': 'Covid'}, {'start': 145, 'end': 149, 'probability': 0.9689, 'type': 'Other', 'normalized_text': 'Covid'}], 'urls': [{'start': 261, 'end': 284, 'url': 'https://t.co/xEvrdenFco', 'expanded_url': 'https://twitter.com/Butch_McFearson/status/1531127535894945793/photo/1', 'display_url': 'pic.twitter.com/xEvrdenFco', 'media_key': '3_1531127531356704768'}]}",1,0,0
1515773946246963203,2022-05-29 21:52:09+00:00,1531030659644416000,"@Covid__Survivor It's just a statistical glitch, don't be so paranoid.
Follow the science! https://t.co/bXRYlDaFl7","{'mentions': [{'start': 0, 'end': 16, 'username': 'Covid__Survivor', 'id': '1332340738735169540'}], 'urls': [{'start': 91, 'end': 114, 'url': 'https://t.co/bXRYlDaFl7', 'expanded_url': 'https://twitter.com/DeeGreeeen/status/1531030659644416000/photo/1', 'display_url': 'pic.twitter.com/bXRYlDaFl7', 'media_key': '3_1531030602333442048'}]}",0,0,0
809947106106638336,2022-05-29 14:28:33+00:00,1530919026435706880,@DrEliDavid Statements have been made (both admin) “misrepresented” science of COVID &amp; vax (trump made claims based on his “stable genius” brain for self gratification &amp; $$).  There are no absolutes but #s show vaxed are WAY LESS likely to be hosp/die-5492 out of 159 MILLION. https://t.co/NXHLx6P2zK,"{'mentions': [{'start': 0, 'end': 11, 'username': 'DrEliDavid', 'id': '801203059359678464'}], 'annotations': [{'start': 79, 'end': 83, 'probability': 0.9186, 'type': 'Other', 'normalized_text': 'COVID'}, {'start': 96, 'end': 100, 'probability': 0.5426, 'type': 'Person', 'normalized_text': 'trump'}], 'urls': [{'start': 285, 'end': 308, 'url': 'https://t.co/NXHLx6P2zK', 'expanded_url': 'https://twitter.com/Sherrillacyr12/status/1530919026435706880/photo/1', 'display_url': 'pic.twitter.com/NXHLx6P2zK', 'media_key': '3_1530918420992204800'}, {'start': 285, 'end': 308, 'url': 'https://t.co/NXHLx6P2zK', 'expanded_url': 'https://twitter.com/Sherrillacyr12/status/1530919026435706880/photo/1', 'display_url': 'pic.twitter.com/NXHLx6P2zK', 'media_key': '3_1530918423294795777'}, {'start': 285, 'end': 308, 'url': 'https://t.co/NXHLx6P2zK', 'expanded_url': 'https://twitter.com/Sherrillacyr12/status/1530919026435706880/photo/1', 'display_url': 'pic.twitter.com/NXHLx6P2zK', 'media_key': '3_1530918442987044864'}, {'start': 285, 'end': 308, 'url': 'https://t.co/NXHLx6P2zK', 'expanded_url': 'https://twitter.com/Sherrillacyr12/status/1530919026435706880/photo/1', 'display_url': 'pic.twitter.com/NXHLx6P2zK', 'media_key': '3_1530918447298891777'}], 'hashtags': [{'start': 211, 'end': 213, 'tag': 's'}]}",0,0,0
20116114,2022-05-29 12:37:16+00:00,1530891021738860546,RT @DelthiaRicks: Older people who get Covid are at increased risk of getting shingles. Those 50 &amp; up who've had even a mild case are 15% m…,"{'mentions': [{'start': 3, 'end': 16, 'username': 'DelthiaRicks', 'id': '732787392722182144'}], 'annotations': [{'start': 39, 'end': 43, 'probability': 0.9721, 'type': 'Other', 'normalized_text': 'Covid'}]}",0,0,26
20554879,2022-05-29 03:26:18+00:00,1530752365871124480,"RT @maggini_19: Rose Webster ♀️ here. @VTIndependent 🎙️ #Professor #MattiasDesmet: https://t.co/PhLMjRovwK

We have a 2nd &amp; 3rd mass format…","{'mentions': [{'start': 3, 'end': 14, 'username': 'maggini_19', 'id': '20554879'}, {'start': 38, 'end': 52, 'username': 'VTIndependent', 'id': '792797779961798656'}], 'annotations': [{'start': 16, 'end': 27, 'probability': 0.9361, 'type': 'Person', 'normalized_text': 'Rose Webster'}, {'start': 68, 'end': 80, 'probability': 0.5049, 'type': 'Other', 'normalized_text': 'MattiasDesmet'}], 'urls': [{'start': 83, 'end': 106, 'url': 'https://t.co/PhLMjRovwK', 'expanded_url': 'https://vermontindependent.net/plan-v-tv-episode-133-the-psychology-of-totalitarianism-with-dr-mattias-desmet-mrv-tv/', 'display_url': 'vermontindependent.net/plan-v-tv-epis…', 'status': 200, 'unwound_url': 'https://vermontindependent.net/plan-v-tv-episode-133-the-psychology-of-totalitarianism-with-dr-mattias-desmet-mrv-tv/'}], 'hashtags': [{'start': 56, 'end': 66, 'tag': 'Professor'}, {'start': 67, 'end': 81, 'tag': 'MattiasDesmet'}]}",0,0,1
20554879,2022-05-29 03:26:10+00:00,1530752330899066880,"Rose Webster ♀️ here. @VTIndependent 🎙️ #Professor #MattiasDesmet: https://t.co/PhLMjRovwK

We have a 2nd &amp; 3rd mass formation with #HCQ / #Ivermectin-touting #Doctors / #BigPharma &amp; their shills.

@JCCFCanada 🇨🇦🏴󠁧󠁢󠁳󠁣󠁴󠁿🇳🇱 data: you're likely to LIVE LONGER WITH #COVID. @JudgesCanada https://t.co/aAE5yVC3Ku","{'mentions': [{'start': 22, 'end': 36, 'username': 'VTIndependent', 'id': '792797779961798656'}, {'start': 206, 'end': 217, 'username': 'JCCFCanada', 'id': '45976740'}, {'start': 278, 'end': 291, 'username': 'JudgesCanada', 'id': '1034784454647140353'}], 'annotations': [{'start': 0, 'end': 11, 'probability': 0.9256, 'type': 'Person', 'normalized_text': 'Rose Webster'}, {'start': 52, 'end': 64, 'probability': 0.543, 'type': 'Other', 'normalized_text': 'MattiasDesmet'}, {'start': 137, 'end': 139, 'probability': 0.4443, 'type': 'Other', 'normalized_text': 'HCQ'}, {'start': 253, 'end': 257, 'probability': 0.9115, 'type': 'Other', 'normalized_text': 'LIVE '}], 'urls': [{'start': 67, 'end': 90, 'url': 'https://t.co/PhLMjRovwK', 'expanded_url': 'https://vermontindependent.net/plan-v-tv-episode-133-the-psychology-of-totalitarianism-with-dr-mattias-desmet-mrv-tv/', 'display_url': 'vermontindependent.net/plan-v-tv-epis…', 'status': 200, 'unwound_url': 'https://vermontindependent.net/plan-v-tv-episode-133-the-psychology-of-totalitarianism-with-dr-mattias-desmet-mrv-tv/'}, {'start': 292, 'end': 315, 'url': 'https://t.co/aAE5yVC3Ku', 'expanded_url': 'https://twitter.com/maggini_19/status/1530752330899066880/photo/1', 'display_url': 'pic.twitter.com/aAE5yVC3Ku', 'media_key': '3_1530751696833478657'}, {'start': 292, 'end': 315, 'url': 'https://t.co/aAE5yVC3Ku', 'expanded_url': 'https://twitter.com/maggini_19/status/1530752330899066880/photo/1', 'display_url': 'pic.twitter.com/aAE5yVC3Ku', 'media_key': '3_1530751896402673665'}, {'start': 292, 'end': 315, 'url': 'https://t.co/aAE5yVC3Ku', 'expanded_url': 'https://twitter.com/maggini_19/status/1530752330899066880/photo/1', 'display_url': 'pic.twitter.com/aAE5yVC3Ku', 'media_key': '3_1530751960214908928'}, {'start': 292, 'end': 315, 'url': 'https://t.co/aAE5yVC3Ku', 'expanded_url': 'https://twitter.com/maggini_19/status/1530752330899066880/photo/1', 'display_url': 'pic.twitter.com/aAE5yVC3Ku', 'media_key': '3_1530752241426214912'}], 'hashtags': [{'start': 40, 'end': 50, 'tag': 'Professor'}, {'start': 51, 'end': 65, 'tag': 'MattiasDesmet'}, {'start': 136, 'end': 140, 'tag': 'HCQ'}, {'start': 143, 'end': 154, 'tag': 'Ivermectin'}, {'start': 163, 'end': 171, 'tag': 'Doctors'}, {'start': 174, 'end': 184, 'tag': 'BigPharma'}, {'start': 270, 'end': 276, 'tag': 'COVID'}]}",0,0,1
2795038573,2022-05-29 01:05:00+00:00,1530716804095541248,"@MarinaMedvin According to the latest research: you're actually more likely to get covid, repeatedly, if you've been vaccinated. 

And no, this isn't a parody site like Babylon Bee or The Onion - I checked it myself when I archived it. Arutz Sheva is a respected news service in Israel. https://t.co/BCN7Fd2XlQ","{'mentions': [{'start': 0, 'end': 13, 'username': 'MarinaMedvin', 'id': '986232040021549056'}], 'annotations': [{'start': 83, 'end': 87, 'probability': 0.9392, 'type': 'Other', 'normalized_text': 'covid'}, {'start': 169, 'end': 179, 'probability': 0.794, 'type': 'Other', 'normalized_text': 'Babylon Bee'}, {'start': 184, 'end': 192, 'probability': 0.8131, 'type': 'Other', 'normalized_text': 'The Onion'}, {'start': 236, 'end': 246, 'probability': 0.9218, 'type': 'Person', 'normalized_text': 'Arutz Sheva'}, {'start': 279, 'end': 284, 'probability': 0.9568, 'type': 'Place', 'normalized_text': 'Israel'}], 'urls': [{'start': 287, 'end': 310, 'url': 'https://t.co/BCN7Fd2XlQ', 'expanded_url': 'https://twitter.com/deleted52248878/status/1530716804095541248/photo/1', 'display_url': 'pic.twitter.com/BCN7Fd2XlQ', 'media_key': '3_1530715962869161985'}]}",1,0,0
989828160677171201,2022-05-28 22:11:56+00:00,1530673250350641152,"RT @AndyVermaut: Andy Vermaut shares:Why the air at the gym may be more likely to spread COVID-19: According to an expert, in a room filled…","{'mentions': [{'start': 3, 'end': 15, 'username': 'AndyVermaut', 'id': '283604227'}], 'annotations': [{'start': 17, 'end': 28, 'probability': 0.9805, 'type': 'Person', 'normalized_text': 'Andy Vermaut'}, {'start': 89, 'end': 96, 'probability': 0.9889, 'type': 'Other', 'normalized_text': 'COVID-19'}]}",0,0,1
