author id,created_at,tweet_id,tweet,entities,like_count,quote_count,retweet_count
author id,created_at,tweet_id,tweet,entities,like_count,quote_count,retweet_count
1318535675742883841,2020-12-30 21:00:01+00:00,1344387789517803521,"Pregnant women in their third-trimester less-likely to pass the COVID-19 infection to their newborns 
Read Now: https://t.co/WXOyB1FUb2
 
#Research #Analytics #Healthcare #News #Nibbin https://t.co/dHLX9rpVEz","{'annotations': [{'start': 64, 'end': 71, 'probability': 0.9863, 'type': 'Other', 'normalized_text': 'COVID-19'}], 'urls': [{'start': 112, 'end': 135, 'url': 'https://t.co/WXOyB1FUb2', 'expanded_url': 'https://nibb.in/news?id=MzI4Mg==', 'display_url': 'nibb.in/news?id=MzI4Mg…'}, {'start': 185, 'end': 208, 'url': 'https://t.co/dHLX9rpVEz', 'expanded_url': 'https://twitter.com/nibbinofficial/status/1344387789517803521/photo/1', 'display_url': 'pic.twitter.com/dHLX9rpVEz', 'media_key': '3_1344387788012023809'}], 'hashtags': [{'start': 138, 'end': 147, 'tag': 'Research'}, {'start': 148, 'end': 158, 'tag': 'Analytics'}, {'start': 159, 'end': 170, 'tag': 'Healthcare'}, {'start': 171, 'end': 176, 'tag': 'News'}, {'start': 177, 'end': 184, 'tag': 'Nibbin'}]}",0,0,0
823967304455245825,2020-12-30 19:33:48+00:00,1344366092232359937,RT @mymenopausedr: Did you know that women taking #HRT were more than 50% less likely to die from COVID-19 compared to women not taking HRT…,"{'annotations': [{'start': 51, 'end': 53, 'probability': 0.4394, 'type': 'Organization', 'normalized_text': 'HRT'}, {'start': 98, 'end': 105, 'probability': 0.9884, 'type': 'Other', 'normalized_text': 'COVID-19'}], 'hashtags': [{'start': 50, 'end': 54, 'tag': 'HRT'}], 'mentions': [{'start': 3, 'end': 17, 'username': 'mymenopausedr', 'id': '1448942344934395944'}]}",0,0,10
97442036,2020-12-30 18:42:45+00:00,1344353247083991040,RT @TimesNow: It’s somewhat relieving to hear that vaccines are very likely to be successful in protecting against this virus (COVID): @Bog…,"{'annotations': [{'start': 127, 'end': 131, 'probability': 0.9476, 'type': 'Other', 'normalized_text': 'COVID'}], 'mentions': [{'start': 3, 'end': 12, 'username': 'TimesNow', 'id': '240649814'}]}",0,0,3
240649814,2020-12-30 17:46:40+00:00,1344339131137048579,"It’s somewhat relieving to hear that vaccines are very likely to be successful in protecting against this virus (COVID): @BogochIsaac, Infectious Diseases Physician and Scientist, tells Padmaja Joshi on @thenewshour AGENDA. https://t.co/O1Mw8iQKpF","{'annotations': [{'start': 113, 'end': 117, 'probability': 0.9372, 'type': 'Other', 'normalized_text': 'COVID'}, {'start': 186, 'end': 198, 'probability': 0.7293, 'type': 'Person', 'normalized_text': 'Padmaja Joshi'}], 'urls': [{'start': 224, 'end': 247, 'url': 'https://t.co/O1Mw8iQKpF', 'expanded_url': 'https://twitter.com/TimesNow/status/1344339131137048579/video/1', 'display_url': 'pic.twitter.com/O1Mw8iQKpF', 'media_key': '13_1344339054884622343'}], 'mentions': [{'start': 121, 'end': 133, 'username': 'BogochIsaac', 'id': '1093695069176000512'}, {'start': 203, 'end': 215, 'username': 'thenewshour', 'id': '97442036'}]}",11,0,3
407982560,2020-12-30 17:41:59+00:00,1344337952520986627,RT @mymenopausedr: Did you know that women taking #HRT were more than 50% less likely to die from COVID-19 compared to women not taking HRT…,"{'annotations': [{'start': 51, 'end': 53, 'probability': 0.4394, 'type': 'Organization', 'normalized_text': 'HRT'}, {'start': 98, 'end': 105, 'probability': 0.9884, 'type': 'Other', 'normalized_text': 'COVID-19'}], 'hashtags': [{'start': 50, 'end': 54, 'tag': 'HRT'}], 'mentions': [{'start': 3, 'end': 17, 'username': 'mymenopausedr', 'id': '1448942344934395944'}]}",0,0,10
230169235,2020-12-30 17:32:56+00:00,1344335678021259264,RT @mymenopausedr: Did you know that women taking #HRT were more than 50% less likely to die from COVID-19 compared to women not taking HRT…,"{'annotations': [{'start': 51, 'end': 53, 'probability': 0.4394, 'type': 'Organization', 'normalized_text': 'HRT'}, {'start': 98, 'end': 105, 'probability': 0.9884, 'type': 'Other', 'normalized_text': 'COVID-19'}], 'hashtags': [{'start': 50, 'end': 54, 'tag': 'HRT'}], 'mentions': [{'start': 3, 'end': 17, 'username': 'mymenopausedr', 'id': '1448942344934395944'}]}",0,0,10
109910665,2020-12-30 17:30:19+00:00,1344335016113950721,"Chief executive of the German pharmaceutical company #BioNTech has said he is confident its #coronavirus #vaccine works against the new UK variant, more research being done: https://t.co/v4UPCJ3qwJ @guardian https://t.co/rJhttrCFnT","{'annotations': [{'start': 54, 'end': 61, 'probability': 0.7948, 'type': 'Organization', 'normalized_text': 'BioNTech'}, {'start': 93, 'end': 103, 'probability': 0.8925, 'type': 'Other', 'normalized_text': 'coronavirus'}, {'start': 136, 'end': 137, 'probability': 0.8398, 'type': 'Place', 'normalized_text': 'UK'}], 'urls': [{'start': 174, 'end': 197, 'url': 'https://t.co/v4UPCJ3qwJ', 'expanded_url': 'https://gssh.co/3nHYNgv', 'display_url': 'gssh.co/3nHYNgv'}, {'start': 208, 'end': 231, 'url': 'https://t.co/rJhttrCFnT', 'expanded_url': 'https://twitter.com/GSSHealth/status/1344335016113950721/photo/1', 'display_url': 'pic.twitter.com/rJhttrCFnT', 'media_key': '3_1344335014608187399'}], 'hashtags': [{'start': 53, 'end': 62, 'tag': 'BioNTech'}, {'start': 92, 'end': 104, 'tag': 'coronavirus'}, {'start': 105, 'end': 113, 'tag': 'vaccine'}], 'mentions': [{'start': 198, 'end': 207, 'username': 'guardian', 'id': '87818409'}]}",0,0,0
803257620890927104,2020-12-30 17:20:21+00:00,1344332507865616384,"RT @ggreenwald: In May -- after Trump said there'd be a COVID vaccine by year's end -- MSNBC put on its medical expert, @IrwinRedlenerMD, t…","{'annotations': [{'start': 32, 'end': 36, 'probability': 0.9732, 'type': 'Person', 'normalized_text': 'Trump'}, {'start': 56, 'end': 60, 'probability': 0.9603, 'type': 'Other', 'normalized_text': 'COVID'}, {'start': 87, 'end': 91, 'probability': 0.9336, 'type': 'Organization', 'normalized_text': 'MSNBC'}], 'mentions': [{'start': 3, 'end': 14, 'username': 'ggreenwald', 'id': '16076032'}, {'start': 120, 'end': 136, 'username': 'IrwinRedlenerMD', 'id': '104932756'}]}",0,0,1613
220599712,2020-12-30 16:52:08+00:00,1344325409886924801,RT @mymenopausedr: Did you know that women taking #HRT were more than 50% less likely to die from COVID-19 compared to women not taking HRT…,"{'annotations': [{'start': 51, 'end': 53, 'probability': 0.4394, 'type': 'Organization', 'normalized_text': 'HRT'}, {'start': 98, 'end': 105, 'probability': 0.9884, 'type': 'Other', 'normalized_text': 'COVID-19'}], 'hashtags': [{'start': 50, 'end': 54, 'tag': 'HRT'}], 'mentions': [{'start': 3, 'end': 17, 'username': 'mymenopausedr', 'id': '1448942344934395944'}]}",0,0,10
552815497,2020-12-30 16:17:02+00:00,1344316577353768962,RT @mymenopausedr: Did you know that women taking #HRT were more than 50% less likely to die from COVID-19 compared to women not taking HRT…,"{'annotations': [{'start': 51, 'end': 53, 'probability': 0.4394, 'type': 'Organization', 'normalized_text': 'HRT'}, {'start': 98, 'end': 105, 'probability': 0.9884, 'type': 'Other', 'normalized_text': 'COVID-19'}], 'hashtags': [{'start': 50, 'end': 54, 'tag': 'HRT'}], 'mentions': [{'start': 3, 'end': 17, 'username': 'mymenopausedr', 'id': '1448942344934395944'}]}",0,0,10
1641009001,2020-12-30 16:16:57+00:00,1344316555472080899,RT @mymenopausedr: Did you know that women taking #HRT were more than 50% less likely to die from COVID-19 compared to women not taking HRT…,"{'annotations': [{'start': 51, 'end': 53, 'probability': 0.4394, 'type': 'Organization', 'normalized_text': 'HRT'}, {'start': 98, 'end': 105, 'probability': 0.9884, 'type': 'Other', 'normalized_text': 'COVID-19'}], 'hashtags': [{'start': 50, 'end': 54, 'tag': 'HRT'}], 'mentions': [{'start': 3, 'end': 17, 'username': 'mymenopausedr', 'id': '1448942344934395944'}]}",0,0,10
